result_id;user_id;user_level;word_id;word_level;frequency;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen;level_gap;is_hard_word;is_slow_response;is_rare_word;forgetting_risk;user_performance_score
R00915;U003;A2;W1920;C2;medium;2024-03-28;False;17.1;1;0;4;1;1;0;0;0.5
R00721;U003;A2;W0991;A2;medium;2024-03-29;True;6.24;5;19;0;0;0;0;1;0.6
R01654;U003;A2;W0728;C1;high;2024-03-29;False;16.24;1;0;3;1;1;0;0;0.6
R06985;U003;A2;W1398;A1;high;2024-03-29;True;4.4;1;0;-1;0;0;0;0;0.6
R01425;U003;A2;W1920;C2;medium;2024-03-30;False;15.52;2;2;4;1;1;0;0;0.5
R03526;U003;A2;W0491;C2;low;2024-03-30;False;14.72;1;0;4;1;1;1;0;0.4
R08147;U003;A2;W1109;C2;high;2024-03-30;False;12.79;1;0;4;1;1;0;0;0.4
R08198;U003;A2;W0411;C2;low;2024-03-30;True;10.88;3;6;4;1;0;1;0;0.5
R00797;U003;A2;W0944;B1;medium;2024-03-31;True;7.94;1;0;1;1;0;0;0;0.5
R01766;U003;A2;W0728;C1;high;2024-03-31;False;16.35;2;2;3;1;1;0;0;0.4
R07979;U003;A2;W1280;A1;medium;2024-04-01;True;6.13;1;0;-1;0;0;0;0;0.5
R06630;U003;A2;W1920;C2;medium;2024-04-05;False;18.73;3;6;4;1;1;0;0;0.4
R09244;U003;A2;W0178;A1;high;2024-04-07;True;7.39;1;0;-1;0;0;0;0;0.5
R02086;U003;A2;W1054;C1;high;2024-04-09;False;15.56;1;0;3;1;1;0;0;0.4
R08592;U003;A2;W0411;C2;low;2024-04-10;False;16.44;4;11;4;1;1;1;1;0.4
R09735;U003;A2;W1054;C1;high;2024-04-10;False;10.97;2;1;3;1;0;0;0;0.4
R06565;U003;A2;W0692;C1;high;2024-04-12;False;13.38;1;0;3;1;1;0;0;0.4
R07916;U003;A2;W1469;A1;medium;2024-04-12;True;6.06;1;0;-1;0;0;0;0;0.4
R00521;U003;A2;W0972;B2;high;2024-04-14;False;11.85;1;0;2;1;0;0;0;0.3
R01892;U003;A2;W0060;B2;medium;2024-04-14;False;9.45;1;0;2;1;0;0;0;0.3
R09375;U003;A2;W0692;C1;high;2024-04-14;True;11.57;2;2;3;1;0;0;0;0.3
R07038;U003;A2;W1433;A1;high;2024-04-15;True;5.5;1;0;-1;0;0;0;0;0.4
R00713;U003;A2;W0972;B2;high;2024-04-16;False;11.79;2;2;2;1;0;0;0;0.3
R03242;U003;A2;W0060;B2;medium;2024-04-17;False;11.82;2;3;2;1;0;0;0;0.3
R04066;U003;A2;W0991;A2;medium;2024-04-21;True;4.9;6;23;0;0;0;0;1;0.4
R09285;U003;A2;W1795;C2;high;2024-04-22;False;17.57;1;0;4;1;1;0;0;0.4
R04469;U003;A2;W0060;B2;medium;2024-04-23;False;12.34;3;6;2;1;1;0;0;0.4
R04685;U003;A2;W0972;B2;high;2024-04-23;True;9.88;3;7;2;1;0;0;0;0.4
R03218;U003;A2;W0959;A1;medium;2024-04-25;True;5.51;1;0;-1;0;0;0;0;0.5
R01836;U003;A2;W1498;A2;high;2024-04-28;True;6.03;1;0;0;0;0;0;0;0.6
R04191;U003;A2;W0214;C1;high;2024-04-28;False;12.94;1;0;3;1;1;0;0;0.5
R05656;U003;A2;W0722;C1;high;2024-04-29;False;12.74;1;0;3;1;1;0;0;0.4
R03033;U003;A2;W1498;A2;high;2024-05-01;True;5.06;2;3;0;0;0;0;0;0.5
R05297;U003;A2;W0060;B2;medium;2024-05-05;True;6.95;4;12;2;1;0;0;1;0.6
R06106;U003;A2;W0972;B2;high;2024-05-06;True;9.89;4;13;2;1;0;0;1;0.6
R07753;U003;A2;W0060;B2;medium;2024-05-24;False;11.65;5;19;2;1;0;0;1;0.6
R09018;U004;A2;W1016;B2;medium;2024-01-02;False;12.24;1;0;2;1;1;0;0;0.0
R01508;U004;A2;W1242;C2;high;2024-01-04;False;16.75;1;0;4;1;1;0;0;0.0
R09136;U004;A2;W0211;C1;high;2024-01-05;False;16.25;1;0;3;1;1;0;0;0.0
R05020;U004;A2;W1157;B2;high;2024-01-06;True;8.49;1;0;2;1;0;0;0;0.25
R08903;U004;A2;W0200;B2;high;2024-01-10;True;9.27;1;0;2;1;0;0;0;0.4
R00733;U004;A2;W1001;B1;medium;2024-01-14;False;13.9;1;0;1;1;1;0;0;0.3333333333333333
R06413;U004;A2;W1721;C1;medium;2024-01-17;False;14.27;1;0;3;1;1;0;0;0.2857142857142857
R06732;U004;A2;W0024;C1;low;2024-01-18;False;14.42;1;0;3;1;1;1;0;0.25
R02453;U004;A2;W1436;B2;medium;2024-01-19;True;9.51;1;0;2;1;0;0;0;0.3333333333333333
R08527;U004;A2;W0510;B1;low;2024-01-20;False;11.4;1;0;1;1;0;1;0;0.3
R09866;U004;A2;W1570;B2;high;2024-01-21;False;12.78;1;0;2;1;1;0;0;0.3
R00370;U004;A2;W1863;C1;medium;2024-01-22;False;14.11;1;0;3;1;1;0;0;0.3
R09084;U004;A2;W0627;B2;medium;2024-01-23;False;13.75;1;0;2;1;1;0;0;0.3
R00837;U004;A2;W1863;C1;medium;2024-01-24;False;14.18;2;2;3;1;1;0;0;0.2
R07266;U004;A2;W1557;A2;high;2024-01-24;False;7.72;1;0;0;0;0;0;0;0.1
R06839;U004;A2;W0643;B2;high;2024-01-25;False;12.21;1;0;2;1;1;0;0;0.1
R04127;U004;A2;W1740;C2;medium;2024-01-27;False;15.18;1;0;4;1;1;0;0;0.1
R04703;U004;A2;W1740;C2;medium;2024-01-29;False;17.21;2;2;4;1;1;0;0;0.1
R04597;U004;A2;W1852;C2;high;2024-02-01;False;15.24;1;0;4;1;1;0;0;0.0
R04757;U004;A2;W1958;A2;high;2024-02-01;True;6.17;1;0;0;0;0;0;0;0.1
R02491;U004;A2;W0604;B2;high;2024-02-02;True;7.69;1;0;2;1;0;0;0;0.2
R09796;U004;A2;W0841;A1;high;2024-02-04;True;6.39;1;0;-1;0;0;0;0;0.3
R04559;U004;A2;W1786;B1;medium;2024-02-06;False;11.59;1;0;1;1;0;0;0;0.3
R06479;U004;A2;W1877;B1;low;2024-02-06;False;6.59;1;0;1;1;0;1;0;0.3
R06669;U004;A2;W0821;B2;high;2024-02-09;True;8.29;1;0;2;1;0;0;0;0.4
R09948;U004;A2;W0359;B2;medium;2024-02-11;False;7.97;1;0;2;1;0;0;0;0.4
R09026;U004;A2;W1284;B2;high;2024-02-13;False;12.39;1;0;2;1;1;0;0;0.4
R02470;U004;A2;W1814;B2;medium;2024-02-14;False;14.17;1;0;2;1;1;0;0;0.4
R02514;U004;A2;W1083;B2;high;2024-02-14;True;7.01;1;0;2;1;0;0;0;0.5
R03574;U004;A2;W1814;B2;medium;2024-02-17;True;7.1;2;3;2;1;0;0;0;0.5
R00943;U004;A2;W0114;A1;high;2024-02-20;True;3.85;1;0;-1;0;0;0;0;0.5
R02336;U004;A2;W0114;A1;high;2024-02-21;False;6.0;2;1;-1;0;0;0;0;0.4
R06240;U004;A2;W1505;C2;medium;2024-02-22;False;15.77;1;0;4;1;1;0;0;0.4
R04319;U004;A2;W1423;A2;medium;2024-02-23;True;7.07;1;0;0;0;0;0;0;0.5
R06661;U004;A2;W1814;B2;medium;2024-02-23;False;11.81;3;6;2;1;0;0;0;0.4
R03338;U004;A2;W0192;A1;high;2024-02-24;True;6.92;1;0;-1;0;0;0;0;0.5
R04773;U004;A2;W1423;A2;medium;2024-02-24;False;8.45;2;1;0;0;0;0;0;0.5
R07803;U004;A2;W0793;C1;high;2024-02-27;False;15.06;1;0;3;1;1;0;0;0.5
R04197;U004;A2;W0670;B1;medium;2024-02-28;True;5.24;1;0;1;1;0;0;0;0.5
R07606;U004;A2;W1537;A1;high;2024-02-28;False;9.77;1;0;-1;0;0;0;0;0.4
R05861;U004;A2;W0670;B1;medium;2024-03-01;False;9.31;2;2;1;1;0;0;0;0.3
R05626;U004;A2;W1219;C2;high;2024-03-02;False;16.64;1;0;4;1;1;0;0;0.3
R07255;U004;A2;W0435;A2;high;2024-03-03;True;5.73;1;0;0;0;0;0;0;0.4
R04895;U004;A2;W0437;B1;high;2024-03-04;True;7.48;1;0;1;1;0;0;0;0.4
R02799;U004;A2;W1336;A1;high;2024-03-05;False;8.17;1;0;-1;0;0;0;0;0.4
R08030;U004;A2;W1129;C2;medium;2024-03-05;False;13.83;1;0;4;1;1;0;0;0.3
R08580;U004;A2;W0437;B1;high;2024-03-05;True;8.09;2;1;1;1;0;0;0;0.4
R03261;U004;A2;W1336;A1;high;2024-03-07;True;6.23;2;2;-1;0;0;0;0;0.5
R04307;U004;A2;W0928;C1;high;2024-03-07;False;13.31;1;0;3;1;1;0;0;0.4
R08393;U004;A2;W0928;C1;high;2024-03-09;False;16.08;2;2;3;1;1;0;0;0.4
R00474;U004;A2;W0478;B1;low;2024-03-12;False;9.97;1;0;1;1;0;1;0;0.4
R02895;U004;A2;W1725;C1;medium;2024-03-12;False;16.08;1;0;3;1;1;0;0;0.4
R07199;U004;A2;W1565;C2;medium;2024-03-12;False;17.75;1;0;4;1;1;0;0;0.3
R01854;U004;A2;W0629;C2;medium;2024-03-13;True;11.89;1;0;4;1;0;0;0;0.3
R09456;U004;A2;W1956;A2;low;2024-03-13;True;2.57;1;0;0;0;0;1;0;0.4
R03523;U004;A2;W1810;C1;medium;2024-03-14;False;14.77;1;0;3;1;1;0;0;0.4
R03746;U004;A2;W0629;C2;medium;2024-03-16;False;17.81;2;3;4;1;1;0;0;0.3
R03702;U004;A2;W1810;C1;medium;2024-03-17;False;13.73;2;3;3;1;1;0;0;0.2
R00606;U004;A2;W0333;A1;low;2024-03-18;False;6.86;1;0;-1;0;0;1;0;0.2
R02024;U004;A2;W1608;C2;high;2024-03-18;False;16.88;1;0;4;1;1;0;0;0.2
R07086;U004;A2;W0847;C1;high;2024-03-18;False;14.25;1;0;3;1;1;0;0;0.2
R00826;U004;A2;W0333;A1;low;2024-03-20;True;3.02;2;2;-1;0;0;1;0;0.3
R05012;U004;A2;W0629;C2;medium;2024-03-21;False;14.05;3;5;4;1;1;0;0;0.3
R05347;U004;A2;W1608;C2;high;2024-03-21;True;19.02;2;3;4;1;1;0;0;0.3
R03830;U004;A2;W1810;C1;medium;2024-03-22;False;15.42;3;5;3;1;1;0;0;0.2
R07278;U004;A2;W0896;B1;medium;2024-03-23;False;9.66;1;0;1;1;0;0;0;0.2
R02780;U004;A2;W0090;C2;high;2024-03-24;False;16.03;1;0;4;1;1;0;0;0.2
R01270;U004;A2;W0333;A1;low;2024-03-25;True;5.1;3;5;-1;0;0;1;0;0.3
R07031;U004;A2;W0090;C2;high;2024-03-25;False;16.07;2;1;4;1;1;0;0;0.3
R07689;U004;A2;W1029;B1;high;2024-03-26;True;8.72;1;0;1;1;0;0;0;0.4
R07936;U004;A2;W1075;B1;low;2024-03-30;True;5.68;1;0;1;1;0;1;0;0.5
R08726;U004;A2;W0090;C2;high;2024-03-30;False;15.17;3;5;4;1;1;0;0;0.4
R02632;U004;A2;W0518;B1;high;2024-04-02;False;13.3;1;0;1;1;1;0;0;0.4
R01943;U004;A2;W0333;A1;low;2024-04-05;True;2.58;4;11;-1;0;0;1;1;0.4
R09314;U004;A2;W0181;B1;medium;2024-04-05;False;10.53;1;0;1;1;0;0;0;0.4
R05411;U004;A2;W1500;A2;medium;2024-04-06;True;6.36;1;0;0;0;0;0;0;0.5
R01340;U004;A2;W1547;B1;low;2024-04-07;False;8.5;1;0;1;1;0;1;0;0.5
R01378;U004;A2;W1547;B1;low;2024-04-08;True;6.6;2;1;1;1;0;1;0;0.5
R05604;U004;A2;W1781;A1;low;2024-04-09;True;5.0;1;0;-1;0;0;1;0;0.6
R06018;U004;A2;W1283;B1;high;2024-04-09;True;6.44;1;0;1;1;0;0;0;0.6
R05629;U004;A2;W0756;A1;high;2024-04-11;True;4.14;1;0;-1;0;0;0;0;0.6
R04025;U004;A2;W0967;B1;medium;2024-04-12;False;9.09;1;0;1;1;0;0;0;0.6
R06874;U004;A2;W0756;A1;high;2024-04-12;True;5.42;2;1;-1;0;0;0;0;0.7
R01984;U004;A2;W1117;A1;high;2024-04-14;True;4.8;1;0;-1;0;0;0;0;0.7
R09847;U004;A2;W1094;A1;low;2024-04-15;False;11.29;1;0;-1;0;0;1;0;0.7
R08304;U004;A2;W0483;C1;high;2024-04-17;False;15.53;1;0;3;1;1;0;0;0.6
R00068;U004;A2;W1606;B2;low;2024-04-18;False;11.04;1;0;2;1;0;1;0;0.6
R02657;U004;A2;W0651;B2;high;2024-04-18;True;9.6;1;0;2;1;0;0;0;0.6
R06643;U004;A2;W0664;B1;medium;2024-04-18;False;9.56;1;0;1;1;0;0;0;0.5
R00892;U004;A2;W1606;B2;low;2024-04-19;False;13.01;2;1;2;1;1;1;0;0.4
R08130;U004;A2;W0779;B1;medium;2024-04-19;False;8.57;1;0;1;1;0;0;0;0.3
R00544;U004;A2;W0338;C1;low;2024-04-20;False;11.83;1;0;3;1;0;1;0;0.3
R02970;U004;A2;W0651;B2;high;2024-04-20;True;11.32;2;2;2;1;0;0;0;0.3
R03245;U004;A2;W0375;A1;low;2024-04-20;False;6.54;1;0;-1;0;0;1;0;0.2
R00588;U004;A2;W1370;B1;high;2024-04-21;True;7.9;1;0;1;1;0;0;0;0.3
R04991;U004;A2;W0338;C1;low;2024-04-22;False;13.78;2;2;3;1;1;1;0;0.3
R06932;U004;A2;W1680;A1;high;2024-04-23;True;3.45;1;0;-1;0;0;0;0;0.4
R08671;U004;A2;W0313;A2;high;2024-04-23;True;6.2;1;0;0;0;0;0;0;0.4
R01252;U004;A2;W0794;B1;low;2024-04-24;True;10.53;1;0;1;1;0;1;0;0.5
R01528;U004;A2;W1370;B1;high;2024-04-24;False;10.99;2;3;1;1;0;0;0;0.5
R06889;U004;A2;W0794;B1;low;2024-04-25;False;11.0;2;1;1;1;0;1;0;0.5
R00423;U004;A2;W1787;C2;high;2024-04-26;False;14.1;1;0;4;1;1;0;0;0.5
R02434;U004;A2;W0333;A1;low;2024-04-26;True;4.7;5;21;-1;0;0;1;1;0.5
R05437;U004;A2;W0651;B2;high;2024-04-26;True;8.45;3;6;2;1;0;0;0;0.6
R06610;U004;A2;W1606;B2;low;2024-04-26;False;13.79;3;7;2;1;1;1;0;0.5
R04874;U004;A2;W1787;C2;high;2024-04-27;False;16.39;2;1;4;1;1;0;0;0.5
R06075;U004;A2;W1360;B1;high;2024-04-29;True;7.2;1;0;1;1;0;0;0;0.5
R02017;U004;A2;W1370;B1;high;2024-04-30;False;13.06;3;6;1;1;1;0;0;0.4
R09586;U004;A2;W1360;B1;high;2024-04-30;False;10.93;2;1;1;1;0;0;0;0.3
R05862;U004;A2;W1787;C2;high;2024-05-03;False;19.97;3;6;4;1;1;0;0;0.3
R08820;U004;A2;W1370;B1;high;2024-05-10;False;11.14;4;10;1;1;0;0;1;0.3
R03085;U004;A2;W0333;A1;low;2024-05-13;True;6.13;6;17;-1;0;0;1;1;0.4
R06067;U004;A2;W0333;A1;low;2024-06-12;False;10.25;7;30;-1;0;0;1;1;0.3
R00116;U005;B2;W1215;C1;high;2024-01-01;False;11.29;1;0;1;1;0;0;0;0.0
R07336;U005;B2;W1510;A1;low;2024-01-01;True;6.27;1;0;-3;0;0;1;0;0.5
R06911;U005;B2;W1428;C2;high;2024-01-02;False;10.67;1;0;2;1;0;0;0;0.3333333333333333
R01248;U005;B2;W1215;C1;high;2024-01-04;True;10.08;2;3;1;1;0;0;0;0.5
R02599;U005;B2;W0561;B1;low;2024-01-04;True;4.98;1;0;-1;0;0;1;0;0.6
R05535;U005;B2;W1587;B2;high;2024-01-04;False;9.51;1;0;0;0;0;0;0;0.5
R04579;U005;B2;W1208;C1;high;2024-01-07;False;11.05;1;0;1;1;0;0;0;0.42857142857142855
R08985;U005;B2;W0675;C2;high;2024-01-07;False;11.89;1;0;2;1;0;0;0;0.375
R01859;U005;B2;W1215;C1;high;2024-01-10;False;13.04;3;6;1;1;1;0;0;0.3333333333333333
R03654;U005;B2;W0933;A1;low;2024-01-13;True;2.83;1;0;-3;0;0;1;0;0.4
R04670;U005;B2;W1473;B2;medium;2024-01-13;True;5.58;1;0;0;0;0;0;0;0.5
R07980;U005;B2;W0828;B1;low;2024-01-13;True;6.27;1;0;-1;0;0;1;0;0.5
R05125;U005;B2;W0933;A1;low;2024-01-15;True;4.4;2;2;-3;0;0;1;0;0.6
R05720;U005;B2;W1553;B2;high;2024-01-18;False;8.56;1;0;0;0;0;0;0;0.5
R09350;U005;B2;W0058;B2;medium;2024-01-20;True;4.03;1;0;0;0;0;0;0;0.5
R03775;U005;B2;W1215;C1;high;2024-01-21;False;12.32;4;11;1;1;1;0;1;0.5
R03344;U005;B2;W1425;C2;medium;2024-01-22;True;11.7;1;0;2;1;0;0;0;0.6
R04561;U005;B2;W0411;C2;low;2024-01-24;False;12.88;1;0;2;1;1;1;0;0.6
R05567;U005;B2;W1425;C2;medium;2024-01-24;True;8.56;2;2;2;1;0;0;0;0.7
R07705;U005;B2;W0952;A2;high;2024-01-26;False;7.47;1;0;-2;0;0;0;0;0.6
R06368;U005;B2;W1425;C2;medium;2024-01-29;False;10.58;3;5;2;1;0;0;0;0.5
R08636;U005;B2;W1627;A1;medium;2024-02-01;True;5.66;1;0;-3;0;0;0;0;0.5
R06667;U005;B2;W0377;A2;high;2024-02-02;True;6.33;1;0;-2;0;0;0;0;0.5
R09152;U005;B2;W0617;A2;high;2024-02-02;False;8.96;1;0;-2;0;0;0;0;0.5
R05745;U005;B2;W0386;B1;high;2024-02-04;False;8.13;1;0;-1;0;0;0;0;0.4
R02203;U005;B2;W0734;C2;high;2024-02-05;True;6.8;1;0;2;1;0;0;0;0.5
R05639;U005;B2;W1215;C1;high;2024-02-05;False;9.39;5;15;1;1;0;0;1;0.4
R00531;U005;B2;W0631;A1;high;2024-02-06;False;7.87;1;0;-3;0;0;0;0;0.4
R04936;U005;B2;W0734;C2;high;2024-02-07;False;12.69;2;2;2;1;1;0;0;0.3
R00755;U005;B2;W0631;A1;high;2024-02-08;True;5.99;2;2;-3;0;0;0;0;0.4
R07443;U005;B2;W1425;C2;medium;2024-02-08;True;8.16;4;10;2;1;0;0;1;0.5
R03850;U005;B2;W0209;B1;high;2024-02-12;False;9.39;1;0;-1;0;0;0;0;0.4
R08170;U005;B2;W0734;C2;high;2024-02-13;False;9.84;3;6;2;1;0;0;0;0.3
R03920;U005;B2;W0067;B2;high;2024-02-14;False;6.83;1;0;0;0;0;0;0;0.3
R04718;U005;B2;W1626;A2;high;2024-02-14;True;4.46;1;0;-2;0;0;0;0;0.4
R04267;U005;B2;W0642;B2;medium;2024-02-16;True;4.61;1;0;0;0;0;0;0;0.4
R06632;U005;B2;W0642;B2;medium;2024-02-18;False;9.53;2;2;0;0;0;0;0;0.4
R02067;U005;B2;W0413;B1;medium;2024-02-20;True;3.6;1;0;-1;0;0;0;0;0.5
R00696;U005;B2;W0995;A1;low;2024-02-21;False;6.93;1;0;-3;0;0;1;0;0.5
R04585;U005;B2;W1487;A1;medium;2024-02-22;True;3.68;1;0;-3;0;0;0;0;0.5
R07661;U005;B2;W1438;B1;low;2024-02-25;False;6.93;1;0;-1;0;0;1;0;0.4
R06518;U005;B2;W1644;B2;low;2024-02-26;True;6.78;1;0;0;0;0;1;0;0.5
R05519;U005;B2;W0507;B2;low;2024-02-28;True;5.75;1;0;0;0;0;1;0;0.6
R07653;U005;B2;W1152;A1;high;2024-02-29;False;5.72;1;0;-3;0;0;0;0;0.6
R05999;U005;B2;W1778;C2;high;2024-03-04;False;12.89;1;0;2;1;1;0;0;0.5
R04199;U005;B2;W0613;A2;medium;2024-03-05;True;5.87;1;0;-2;0;0;0;0;0.5
R08457;U005;B2;W1778;C2;high;2024-03-05;True;12.33;2;1;2;1;1;0;0;0.6
R09660;U005;B2;W1553;B2;high;2024-03-05;False;6.07;1;0;0;0;0;0;0;0.5
R00833;U005;B2;W0063;A1;medium;2024-03-09;True;4.37;1;0;-3;0;0;0;0;0.6
R00999;U005;B2;W0063;A1;medium;2024-03-12;False;6.23;2;3;-3;0;0;0;0;0.5
R04448;U005;B2;W1840;B2;medium;2024-03-12;True;5.27;1;0;0;0;0;0;0;0.6
R06647;U005;B2;W0282;A1;low;2024-03-12;True;2.04;1;0;-3;0;0;1;0;0.6
R04098;U005;B2;W1573;A1;high;2024-03-14;True;3.99;1;0;-3;0;0;0;0;0.6
R01171;U005;B2;W0063;A1;medium;2024-03-17;True;4.46;3;5;-3;0;0;0;0;0.7
R04094;U005;B2;W1648;B2;high;2024-03-17;True;6.61;1;0;0;0;0;0;0;0.8
R05377;U005;B2;W0605;A2;medium;2024-03-17;True;6.22;1;0;-2;0;0;0;0;0.8
R06719;U005;B2;W0010;C2;medium;2024-03-18;True;10.21;1;0;2;1;0;0;0;0.8
R03565;U005;B2;W1678;A2;high;2024-03-20;True;4.01;1;0;-2;0;0;0;0;0.9
R08204;U005;B2;W0953;C2;high;2024-03-20;False;15.75;1;0;2;1;1;0;0;0.8
R09668;U005;B2;W1176;A2;low;2024-03-20;True;5.7;1;0;-2;0;0;1;0;0.9
R07833;U005;B2;W0010;C2;medium;2024-03-21;False;12.92;2;3;2;1;1;0;0;0.8
R06846;U005;B2;W1678;A2;high;2024-03-23;True;4.28;2;3;-2;0;0;0;0;0.8
R02844;U005;B2;W1869;B2;medium;2024-03-25;True;4.05;1;0;0;0;0;0;0;0.8
R07057;U005;B2;W1869;B2;medium;2024-03-26;False;9.13;2;1;0;0;0;0;0;0.7
R05622;U005;B2;W0251;B2;high;2024-03-27;True;8.07;1;0;0;0;0;0;0;0.7
R06109;U005;B2;W0251;B2;high;2024-03-30;False;7.52;2;3;0;0;0;0;0;0.6
R03107;U005;B2;W0063;A1;medium;2024-03-31;True;2.64;4;14;-3;0;0;0;1;0.6
R08166;U005;B2;W1924;C2;medium;2024-04-01;False;11.15;1;0;2;1;0;0;0;0.5
R00251;U005;B2;W1114;C2;low;2024-04-02;False;14.37;1;0;2;1;1;1;0;0.5
R01975;U005;B2;W1114;C2;low;2024-04-04;False;12.43;2;2;2;1;1;1;0;0.4
R08783;U005;B2;W1924;C2;medium;2024-04-04;False;13.44;2;3;2;1;1;0;0;0.4
R09240;U005;B2;W1016;B2;medium;2024-04-05;False;10.89;1;0;0;0;0;0;0;0.3
R07047;U005;B2;W0781;A2;medium;2024-04-07;True;4.95;1;0;-2;0;0;0;0;0.3
R01494;U005;B2;W0194;B2;low;2024-04-08;True;2.37;1;0;0;0;0;1;0;0.4
R09838;U005;B2;W1016;B2;medium;2024-04-08;True;4.87;2;3;0;0;0;0;0;0.4
R01505;U005;B2;W0194;B2;low;2024-04-09;True;3.71;2;1;0;0;0;1;0;0.5
R07228;U005;B2;W1826;C2;medium;2024-04-09;False;10.71;1;0;2;1;0;0;0;0.4
R03633;U005;B2;W1382;A2;medium;2024-04-10;True;8.11;1;0;-2;0;0;0;0;0.5
R04051;U005;B2;W1114;C2;low;2024-04-10;False;8.77;3;6;2;1;0;1;0;0.5
R06826;U005;B2;W1145;C1;low;2024-04-10;False;10.27;1;0;1;1;0;1;0;0.5
R09385;U005;B2;W1480;A1;medium;2024-04-10;True;3.36;1;0;-3;0;0;0;0;0.6
R05820;U005;B2;W1382;A2;medium;2024-04-11;True;6.82;2;1;-2;0;0;0;0;0.7
R02081;U005;B2;W0482;B1;high;2024-04-13;True;3.49;1;0;-1;0;0;0;0;0.7
R01178;U005;B2;W1543;B2;medium;2024-04-14;False;8.32;1;0;0;0;0;0;0;0.6
R02703;U005;B2;W0482;B1;high;2024-04-15;True;4.45;2;2;-1;0;0;0;0;0.6
R01306;U005;B2;W1543;B2;medium;2024-04-16;False;11.44;2;2;0;0;0;0;0;0.5
R01530;U005;B2;W0194;B2;low;2024-04-16;True;5.63;3;7;0;0;0;1;0;0.6
R02729;U005;B2;W0876;C1;high;2024-04-16;True;7.26;1;0;1;1;0;0;0;0.6
R03216;U005;B2;W1522;A1;high;2024-04-16;True;4.14;1;0;-3;0;0;0;0;0.7
R00133;U005;B2;W0922;A2;low;2024-04-17;True;4.01;1;0;-2;0;0;1;0;0.8
R04596;U005;B2;W0876;C1;high;2024-04-18;True;5.32;2;2;1;1;0;0;0;0.8
R06420;U005;B2;W1382;A2;medium;2024-04-18;True;6.7;3;7;-2;0;0;0;0;0.8
R06930;U005;B2;W1562;A2;high;2024-04-19;True;3.14;1;0;-2;0;0;0;0;0.8
R00314;U005;B2;W0922;A2;low;2024-04-20;True;3.93;2;3;-2;0;0;1;0;0.9
R03907;U005;B2;W0248;A1;high;2024-04-20;True;4.88;1;0;-3;0;0;0;0;0.9
R07205;U005;B2;W0359;B2;medium;2024-04-20;False;6.68;1;0;0;0;0;0;0;0.9
R01886;U005;B2;W1543;B2;medium;2024-04-21;True;5.55;3;5;0;0;0;0;0;0.9
R09490;U005;B2;W1562;A2;high;2024-04-21;True;4.66;2;2;-2;0;0;0;0;0.9
R04609;U005;B2;W1114;C2;low;2024-04-22;True;8.34;4;12;2;1;0;1;1;0.9
R09979;U005;B2;W0876;C1;high;2024-04-23;True;9.07;3;5;1;1;0;0;0;0.9
R08835;U005;B2;W0063;A1;medium;2024-04-26;True;4.56;5;26;-3;0;0;0;1;0.9
R00710;U005;B2;W0922;A2;low;2024-04-27;True;4.87;3;7;-2;0;0;1;0;0.9
R04068;U005;B2;W1103;B1;high;2024-04-27;True;4.17;1;0;-1;0;0;0;0;0.9
R02837;U005;B2;W1216;B2;medium;2024-04-28;True;4.24;1;0;0;0;0;0;0;0.9
R07093;U005;B2;W1236;A2;medium;2024-04-28;True;6.64;1;0;-2;0;0;0;0;0.9
R07133;U005;B2;W1713;A2;high;2024-04-28;True;4.5;1;0;-2;0;0;0;0;1.0
R05478;U005;B2;W1103;B1;high;2024-04-29;False;8.18;2;2;-1;0;0;0;0;0.9
R06795;U005;B2;W1382;A2;medium;2024-04-29;True;4.83;4;11;-2;0;0;0;1;0.9
R09114;U005;B2;W1713;A2;high;2024-04-30;True;7.5;2;2;-2;0;0;0;0;0.9
R02128;U005;B2;W1543;B2;medium;2024-05-04;False;8.34;4;13;0;0;0;0;1;0.8
R01078;U005;B2;W0922;A2;low;2024-05-10;False;5.37;4;13;-2;0;0;1;1;0.7
R06338;U005;B2;W1114;C2;low;2024-05-14;False;13.76;5;22;2;1;1;1;1;0.6
R01458;U005;B2;W0922;A2;low;2024-06-08;False;8.66;5;29;-2;0;0;1;1;0.5
R01488;U005;B2;W0922;A2;low;2024-07-03;False;6.2;6;25;-2;0;0;1;1;0.4
R05705;U006;A1;W1921;B2;low;2024-01-06;False;15.47;1;0;3;1;1;1;0;0.0
R01773;U006;A1;W1040;B2;high;2024-01-09;False;16.87;1;0;3;1;1;0;0;0.0
R09697;U006;A1;W0134;B1;high;2024-01-11;True;7.47;1;0;2;1;0;0;0;0.3333333333333333
R09319;U006;A1;W0005;C1;high;2024-01-13;False;14.18;1;0;4;1;1;0;0;0.25
R07738;U006;A1;W1313;C2;medium;2024-01-14;False;19.92;1;0;5;1;1;0;0;0.2
R07977;U006;A1;W0402;C2;high;2024-01-15;False;21.77;1;0;5;1;1;0;0;0.16666666666666666
R07180;U006;A1;W0772;C1;low;2024-01-16;False;17.83;1;0;4;1;1;1;0;0.14285714285714285
R05296;U006;A1;W0092;C2;medium;2024-01-17;False;19.34;1;0;5;1;1;0;0;0.125
R08092;U006;A1;W1963;A1;high;2024-01-19;True;5.87;1;0;0;0;0;0;0;0.2222222222222222
R01348;U006;A1;W0719;C2;low;2024-01-20;False;19.2;1;0;5;1;1;1;0;0.2
