result_id;user_id;word_id;timestamp;is_correct;time_spent;attempt_number;days_since_last_seen
R00498;U099;W0739;2024-04-17;True;13.33;1;0
R00499;U035;W1138;2024-04-09;False;9.05;1;0
R00500;U096;W1053;2024-03-29;True;8.14;2;2
R00501;U040;W0653;2024-04-29;True;5.89;1;0
R00502;U006;W0789;2024-02-26;True;7.29;1;0
R00503;U064;W0225;2024-04-09;True;6.77;3;6
R00504;U014;W1878;2024-04-15;True;8.95;1;0
R00505;U030;W1358;2024-02-25;True;5.59;2;3
R00506;U057;W1703;2024-01-26;True;7.82;2;3
R00507;U050;W0378;2024-01-05;True;16.09;2;2
R00508;U025;W1413;2024-05-01;True;4.75;4;13
R00509;U064;W1772;2024-04-15;False;7.73;1;0
R00510;U056;W1081;2024-01-13;True;6.03;1;0
R00511;U061;W1795;2024-01-27;False;17.09;2;3
R00512;U002;W1009;2024-04-05;False;10.72;5;29
R00513;U088;W1129;2024-05-15;True;10.39;4;10
R00514;U064;W0095;2024-04-07;True;5.41;1;0
R00515;U064;W1898;2024-02-27;True;5.82;1;0
R00516;U079;W0696;2024-04-15;True;4.39;1;0
R00517;U076;W0140;2024-01-21;False;13.15;3;6
R00518;U098;W1720;2024-01-26;True;7.76;1;0
R00519;U067;W0518;2024-04-07;False;12.35;3;5
R00520;U080;W0177;2024-02-28;False;7.59;1;0
R00521;U003;W0972;2024-04-14;False;11.85;1;0
R00522;U068;W1869;2024-03-17;True;10.05;1;0
R00523;U007;W1461;2024-01-26;False;10.92;2;2
R00524;U080;W1965;2024-03-23;True;5.52;1;0
R00525;U065;W1132;2024-04-01;True;4.51;1;0
R00526;U061;W1795;2024-02-01;True;15.1;3;5
R00527;U041;W1354;2024-04-23;False;7.13;3;7
R00528;U063;W1316;2024-04-17;False;16.27;2;3
R00529;U020;W1403;2024-02-25;False;6.39;4;12
R00530;U030;W1564;2024-03-01;True;8.42;2;2
R00531;U005;W0631;2024-02-06;False;7.87;1;0
R00532;U085;W1662;2024-02-17;False;14.11;2;2
R00533;U019;W0055;2024-01-07;True;4.91;1;0
R00534;U018;W0650;2024-01-15;False;13.95;1;0
R00535;U058;W0944;2024-03-03;True;3.61;1;0
R00536;U047;W0274;2024-04-05;True;8.62;2;1
R00537;U049;W1390;2024-03-25;True;5.16;1;0
R00538;U091;W0293;2024-01-10;False;16.94;1;0
R00539;U041;W1354;2024-05-03;True;9.77;4;10
R00540;U025;W0981;2024-01-20;True;4.65;1;0
R00541;U015;W0939;2024-03-21;False;7.1;1;0
R00542;U087;W0642;2024-04-12;True;5.55;1;0
R00543;U052;W1204;2024-04-26;False;11.83;3;7
R00544;U004;W0338;2024-04-20;False;11.83;1;0
R00545;U019;W0924;2024-03-23;False;7.04;1;0
R00546;U025;W1321;2024-04-13;False;10.13;1;0
R00547;U045;W0899;2024-01-20;True;12.77;2;3
R00548;U059;W1491;2024-02-21;True;4.68;2;2
R00549;U002;W0535;2024-01-29;True;6.24;2;1
R00550;U063;W1973;2024-04-18;False;16.93;2;2
R00551;U055;W0490;2024-05-01;True;6.84;2;2
R00552;U087;W1863;2024-04-25;True;4.79;2;3
R00553;U025;W0772;2024-03-13;False;9.02;1;0
R00554;U093;W1334;2024-01-10;True;4.27;3;5
R00555;U052;W1204;2024-05-09;False;10.81;4;13
R00556;U022;W1704;2024-03-18;True;5.79;1;0
R00557;U015;W1017;2024-03-03;True;5.74;3;5
R00558;U100;W1792;2024-03-25;False;14.72;1;0
R00559;U019;W0290;2024-02-16;True;5.86;1;0
R00560;U027;W0099;2024-02-27;False;19.03;2;1
R00561;U013;W0475;2024-04-21;True;10.05;3;7
R00562;U074;W0483;2024-01-03;True;10.73;1;0
R00563;U025;W0772;2024-03-16;True;1.9;2;3
R00564;U077;W1630;2024-04-29;True;6.57;4;10
R00565;U011;W0002;2024-03-04;False;16.98;1;0
R00566;U093;W0950;2024-03-03;True;4.27;1;0
R00567;U091;W0404;2024-03-13;True;10.73;2;3
R00568;U093;W0977;2024-03-04;True;5.68;1;0
R00569;U098;W0397;2024-01-21;True;5.79;1;0
R00570;U049;W0355;2024-01-08;True;3.96;2;3
R00571;U022;W0283;2024-03-25;True;6.52;1;0
R00572;U014;W0696;2024-03-24;False;11.82;1;0
R00573;U080;W0529;2024-03-26;True;4.0;1;0
R00574;U014;W1695;2024-04-11;True;4.56;1;0
R00575;U096;W0125;2024-04-24;True;6.19;1;0
R00576;U099;W1888;2024-02-21;False;15.47;3;5
R00577;U064;W0178;2024-04-24;True;6.01;1;0
R00578;U030;W0949;2024-03-31;True;6.99;1;0
R00579;U051;W0781;2024-04-05;True;4.03;2;1
R00580;U077;W1630;2024-05-19;False;10.47;5;20
R00581;U069;W0010;2024-01-20;False;17.74;1;0
R00582;U033;W0215;2024-02-01;False;15.76;1;0
R00583;U021;W1245;2024-04-30;True;2.35;3;6
R00584;U098;W1969;2024-04-10;True;6.32;1;0
R00585;U017;W0141;2024-02-28;False;15.91;1;0
R00586;U028;W0711;2024-03-07;False;9.22;1;0
R00587;U029;W1010;2024-04-25;False;16.12;1;0
R00588;U004;W1370;2024-04-21;True;7.9;1;0
R00589;U016;W0730;2024-02-27;False;18.5;1;0
R00590;U016;W0958;2024-02-14;False;11.04;1;0
R00591;U059;W1483;2024-03-21;True;7.23;4;14
R00592;U067;W1935;2024-02-09;True;15.04;2;2
R00593;U041;W1354;2024-05-23;True;7.18;5;20
R00594;U027;W1526;2024-01-25;False;18.28;2;3
R00595;U029;W1010;2024-04-26;True;13.44;2;1
R00596;U059;W0555;2024-01-07;True;7.73;2;1
R00597;U034;W1494;2024-03-17;True;5.45;1;0
R00598;U053;W1757;2024-03-14;True;6.15;1;0
R00599;U036;W1818;2024-03-05;False;19.07;3;7
R00600;U029;W0349;2024-04-16;False;11.05;1;0
R00601;U074;W1386;2024-04-10;False;16.89;3;6
R00602;U007;W0514;2024-03-15;False;10.03;1;0
R00603;U009;W1427;2024-02-23;True;3.95;1;0
R00604;U085;W1646;2024-01-17;False;10.78;1;0
R00605;U037;W0191;2024-01-05;True;6.81;1;0
R00606;U004;W0333;2024-03-18;False;6.86;1;0
R00607;U061;W1018;2024-01-16;False;16.99;1;0
R00608;U013;W1486;2024-01-19;False;11.88;1;0
R00609;U036;W1880;2024-03-13;False;10.36;2;3
R00610;U011;W1164;2024-03-14;True;8.81;1;0
R00611;U076;W1843;2024-04-06;True;4.44;2;3
R00612;U051;W1975;2024-03-26;False;13.35;1;0
R00613;U066;W1730;2024-02-22;True;6.56;1;0
R00614;U023;W0571;2024-01-06;True;3.73;2;3
R00615;U073;W1996;2024-01-27;True;5.4;2;3
R00616;U050;W1626;2024-03-10;False;9.38;1;0
R00617;U087;W1855;2024-04-24;True;5.87;1;0
R00618;U002;W1900;2024-02-05;False;6.99;1;0
R00619;U010;W1721;2024-02-21;False;16.17;1;0
R00620;U036;W1880;2024-03-20;False;12.77;3;7
R00621;U039;W0850;2024-01-25;True;4.71;3;5
R00622;U021;W1389;2024-02-11;False;16.56;1;0
R00623;U032;W1918;2024-02-23;True;5.96;2;2
R00624;U068;W1340;2024-03-22;True;9.04;2;3
R00625;U040;W1713;2024-02-04;True;6.85;1;0
R00626;U033;W0414;2024-02-22;False;19.99;1;0
R00627;U083;W1042;2024-03-24;False;15.65;1;0
R00628;U034;W0179;2024-01-27;False;17.55;1;0
R00629;U007;W0796;2024-02-28;False;10.47;2;3
R00630;U053;W1685;2024-04-24;True;6.49;5;15
R00631;U026;W1695;2024-04-13;False;8.86;2;2
R00632;U047;W0166;2024-03-11;True;8.01;2;2
R00633;U047;W0905;2024-02-05;True;3.5;1;0
R00634;U041;W0071;2024-04-23;True;4.45;1;0
R00635;U057;W0533;2024-02-27;True;5.62;1;0
R00636;U083;W1042;2024-03-26;True;14.4;2;2
R00637;U094;W1946;2024-02-17;False;10.88;2;1
R00638;U063;W0935;2024-04-07;False;16.02;1;0
R00639;U079;W1681;2024-04-24;False;9.7;1;0
R00640;U067;W1111;2024-04-15;True;3.19;1;0
R00641;U037;W0156;2024-01-02;True;4.59;1;0
R00642;U042;W1432;2024-03-01;False;9.71;2;1
R00643;U059;W1877;2024-03-21;True;5.73;1;0
R00644;U090;W1543;2024-02-16;True;8.94;1;0
R00645;U086;W0114;2024-01-01;True;6.37;1;0
R00646;U075;W0754;2024-03-13;True;3.95;1;0
R00647;U067;W1770;2024-03-27;False;9.18;1;0
R00648;U098;W1052;2024-01-30;False;5.37;1;0
R00649;U068;W1869;2024-03-20;False;10.04;2;3
R00650;U085;W0216;2024-03-23;True;7.64;1;0
R00651;U089;W1964;2024-01-07;True;11.09;2;2
R00652;U016;W0794;2024-01-06;False;8.69;1;0
R00653;U019;W1285;2024-01-01;True;1.45;1;0
R00654;U020;W1237;2024-04-04;True;6.34;1;0
R00655;U021;W0975;2024-02-24;True;2.86;2;3
R00656;U036;W1818;2024-03-17;False;20.14;4;12
R00657;U072;W0602;2024-04-12;False;14.06;3;7
R00658;U088;W1129;2024-05-31;False;15.96;5;16
R00659;U014;W1695;2024-04-12;True;5.35;2;1
R00660;U008;W1555;2024-03-12;True;6.51;1;0
R00661;U081;W1504;2024-02-22;True;7.75;1;0
R00662;U035;W0047;2024-03-29;True;7.57;2;2
R00663;U030;W1358;2024-03-01;True;4.45;3;5
R00664;U085;W0216;2024-03-26;True;5.92;2;3
R00665;U041;W1780;2024-03-22;True;4.28;1;0
R00666;U063;W0851;2024-01-24;True;6.14;1;0
R00667;U058;W0411;2024-04-06;True;7.47;1;0
R00668;U089;W1964;2024-01-13;False;16.38;3;6
R00669;U038;W0951;2024-01-19;True;7.11;1;0
R00670;U011;W0219;2024-02-24;False;18.38;1;0
R00671;U027;W0099;2024-03-05;False;18.8;3;7
R00672;U060;W1522;2024-03-13;False;8.6;1;0
R00673;U077;W0879;2024-04-11;False;11.48;1;0
R00674;U052;W0594;2024-02-29;True;2.47;1;0
R00675;U081;W0766;2024-02-12;True;4.47;1;0
R00676;U060;W0911;2024-01-01;True;3.6;1;0
R00677;U012;W1125;2024-01-23;False;6.89;2;1
R00678;U053;W1685;2024-05-19;False;6.79;6;25
R00679;U026;W0309;2024-02-25;False;12.88;4;10
R00680;U045;W1501;2024-01-19;False;15.71;3;6
R00681;U067;W1216;2024-04-12;False;16.58;1;0
R00682;U023;W0571;2024-01-12;True;3.28;3;6
R00683;U036;W0014;2024-02-11;True;7.46;1;0
R00684;U031;W1286;2024-01-11;False;13.3;3;5
R00685;U095;W0270;2024-01-23;False;10.18;3;7
R00686;U098;W1150;2024-03-08;False;11.13;1;0
R00687;U044;W0545;2024-04-27;False;8.79;1;0
R00688;U056;W1011;2024-04-08;True;6.79;2;2
R00689;U009;W0070;2024-01-18;True;3.9;1;0
R00690;U024;W1752;2024-01-05;True;4.23;2;2
R00691;U080;W1025;2024-02-17;False;9.58;1;0
R00692;U095;W0791;2024-04-11;False;7.89;2;2
R00693;U094;W1946;2024-02-22;True;8.04;3;5
R00694;U057;W1703;2024-02-02;False;13.08;3;7
R00695;U027;W1306;2024-04-19;False;8.32;1;0
R00696;U005;W0995;2024-02-21;False;6.93;1;0
R00697;U079;W1539;2024-03-09;True;5.25;2;3
R00698;U031;W0955;2024-02-13;False;4.44;1;0
R00699;U069;W1802;2024-01-27;False;18.94;1;0
R00700;U041;W0611;2024-03-04;False;8.79;1;0
R00701;U093;W0576;2024-02-21;True;5.7;1;0
R00702;U053;W1782;2024-03-13;False;8.59;1;0
R00703;U078;W1473;2024-03-18;False;8.34;1;0
R00704;U082;W1980;2024-02-12;True;3.82;1;0
R00705;U049;W1080;2024-04-04;True;4.96;2;3
R00706;U079;W0696;2024-04-17;True;3.87;2;2
R00707;U039;W1950;2024-02-17;True;4.73;1;0
R00708;U054;W1531;2024-02-25;False;10.01;2;2
R00709;U056;W0330;2024-03-31;True;2.93;1;0
R00710;U005;W0922;2024-04-27;True;4.87;3;7
R00711;U023;W0863;2024-02-27;True;3.65;1;0
R00712;U001;W1197;2024-04-26;False;12.37;1;0
R00713;U003;W0972;2024-04-16;False;11.79;2;2
R00714;U080;W0222;2024-01-23;True;2.84;1;0
R00715;U079;W1126;2024-02-19;False;7.84;1;0
R00716;U030;W0433;2024-01-31;False;9.6;1;0
R00717;U020;W0117;2024-01-09;True;5.73;1;0
R00718;U053;W1079;2024-04-07;True;4.18;1;0
R00719;U001;W1560;2024-02-15;True;6.1;2;2
R00720;U096;W1654;2024-02-13;True;6.52;1;0
R00721;U003;W0991;2024-03-29;True;6.24;5;19
R00722;U065;W1132;2024-04-04;True;3.54;2;3
R00723;U011;W1830;2024-02-20;True;7.96;1;0
R00724;U048;W1889;2024-01-16;False;8.44;2;1
R00725;U067;W1912;2024-03-07;False;20.83;1;0
R00726;U083;W0227;2024-02-28;True;18.01;2;3
R00727;U058;W1653;2024-02-17;False;10.09;1;0
R00728;U017;W1365;2024-01-13;False;10.47;1;0
R00729;U070;W1535;2024-01-14;False;10.84;1;0
R00730;U099;W1781;2024-02-20;False;6.22;1;0
R00731;U052;W0594;2024-03-03;True;4.47;2;3
R00732;U033;W1604;2024-04-11;True;4.02;2;3
R00733;U004;W1001;2024-01-14;False;13.9;1;0
R00734;U011;W1696;2024-04-10;True;5.55;4;14
R00735;U072;W1105;2024-04-08;False;15.0;1;0
R00736;U064;W0178;2024-04-26;True;4.73;2;2
R00737;U039;W1301;2024-03-05;True;7.9;1;0
R00738;U057;W0533;2024-02-29;False;7.05;2;2
R00739;U052;W1204;2024-06-05;True;13.66;5;27
R00740;U085;W1009;2024-02-12;True;4.8;1;0
R00741;U023;W0571;2024-01-24;False;8.6;4;12
R00742;U093;W1825;2024-02-07;False;10.05;2;3
R00743;U003;W1275;2024-03-07;False;12.96;1;0
R00744;U095;W0618;2024-01-19;False;5.52;1;0
R00745;U006;W0360;2024-01-27;True;3.26;1;0
R00746;U048;W0547;2024-04-09;True;4.0;2;3
R00747;U055;W0908;2024-02-04;False;10.26;1;0
R00748;U076;W0140;2024-02-03;True;5.5;4;13
R00749;U069;W0010;2024-01-21;False;17.17;2;1
R00750;U087;W1269;2024-01-23;True;4.83;1;0
R00751;U086;W0114;2024-01-02;True;5.69;2;1
R00752;U063;W1692;2024-01-01;True;7.01;1;0
R00753;U037;W0538;2024-04-28;True;3.95;1;0
R00754;U041;W1354;2024-06-09;True;4.32;6;17
R00755;U005;W0631;2024-02-08;True;5.99;2;2
R00756;U070;W1814;2024-03-22;False;15.89;1;0
R00757;U097;W1919;2024-02-14;True;2.7;2;3
R00758;U065;W0731;2024-01-19;True;6.96;1;0
R00759;U007;W1860;2024-02-20;False;17.08;1;0
R00760;U053;W0470;2024-03-29;True;4.56;1;0
R00761;U065;W0270;2024-04-22;False;7.26;1;0
R00762;U083;W0695;2024-04-14;True;10.62;1;0
R00763;U055;W1744;2024-04-14;True;4.64;1;0
R00764;U029;W1010;2024-05-01;True;12.07;3;5
R00765;U087;W0261;2024-03-05;False;9.35;1;0
R00766;U092;W1967;2024-03-28;False;19.08;6;21
R00767;U076;W1418;2024-04-21;False;7.91;1;0
R00768;U022;W0886;2024-01-02;True;4.83;1;0
R00769;U030;W1086;2024-02-03;True;4.26;2;2
R00770;U088;W1522;2024-01-06;True;4.67;2;2
R00771;U057;W1703;2024-02-12;True;12.59;4;10
R00772;U082;W1318;2024-04-28;False;16.12;1;0
R00773;U070;W1775;2024-04-14;False;20.04;1;0
R00774;U099;W0158;2024-03-25;True;8.62;1;0
R00775;U008;W1332;2024-02-11;False;11.55;1;0
R00776;U057;W0245;2024-02-14;True;4.34;1;0
R00777;U029;W0349;2024-04-19;False;10.75;2;3
R00778;U015;W0939;2024-03-24;False;8.3;2;3
R00779;U082;W1382;2024-04-02;False;8.96;2;3
R00780;U056;W1081;2024-01-14;True;6.31;2;1
R00781;U086;W1543;2024-03-22;False;15.13;1;0
R00782;U043;W1291;2024-04-08;False;2.7;1;0
R00783;U022;W1049;2024-04-02;False;14.03;1;0
R00784;U033;W0938;2024-01-29;False;14.36;1;0
R00785;U058;W0867;2024-01-25;False;7.03;1;0
R00786;U030;W0621;2024-03-14;True;3.81;1;0
R00787;U036;W1818;2024-04-14;False;20.36;5;28
R00788;U034;W0099;2024-03-18;False;14.74;1;0
R00789;U034;W1706;2024-03-19;False;11.24;2;2
R00790;U081;W0211;2024-04-15;False;13.82;1;0
R00791;U064;W1221;2024-03-04;True;5.94;1;0
R00792;U034;W1499;2024-04-18;False;19.98;1;0
R00793;U002;W0647;2024-01-23;False;6.39;1;0
R00794;U035;W1092;2024-01-21;False;7.34;1;0
R00795;U006;W0429;2024-04-06;False;12.03;1;0
R00796;U098;W1603;2024-03-30;False;13.24;1;0
R00797;U003;W0944;2024-03-31;True;7.94;1;0
R00798;U069;W1048;2024-03-02;False;14.55;1;0
R00799;U015;W1338;2024-01-02;True;5.56;1;0
R00800;U061;W1542;2024-03-03;True;5.95;3;6
R00801;U025;W1958;2024-03-21;True;4.26;1;0
R00802;U080;W0697;2024-02-26;True;1.69;2;3
R00803;U099;W0035;2024-04-11;False;14.75;1;0
R00804;U022;W1049;2024-04-04;True;12.98;2;2
R00805;U066;W1730;2024-02-25;False;8.99;2;3
R00806;U065;W0464;2024-02-19;True;5.66;1;0
R00807;U037;W1158;2024-01-13;True;8.99;1;0
R00808;U088;W1661;2024-02-21;False;7.37;1;0
R00809;U082;W1390;2024-03-03;True;6.88;1;0
R00810;U065;W1111;2024-03-24;True;6.25;1;0
R00811;U088;W0536;2024-01-24;True;4.8;1;0
R00812;U083;W1522;2024-04-13;True;6.08;3;7
R00813;U045;W0370;2024-02-24;False;18.44;2;3
R00814;U051;W0781;2024-04-12;True;3.18;3;7
R00815;U079;W1681;2024-04-27;True;4.17;2;3
R00816;U080;W1767;2024-01-31;True;4.15;1;0
R00817;U054;W1232;2024-03-16;True;2.47;1;0
R00818;U060;W1522;2024-03-15;True;6.73;2;2
R00819;U036;W1818;2024-05-12;False;15.37;6;28
R00820;U052;W1204;2024-07-01;False;12.98;6;26
R00821;U027;W0529;2024-02-10;False;12.08;1;0
R00822;U025;W1413;2024-05-27;False;8.69;5;26
R00823;U026;W0032;2024-01-29;True;1.93;1;0
R00824;U007;W1860;2024-02-21;False;17.2;2;1
R00825;U051;W0820;2024-04-24;True;7.11;1;0
R00826;U004;W0333;2024-03-20;True;3.02;2;2
R00827;U051;W1277;2024-03-25;True;3.82;1;0
R00828;U010;W1721;2024-02-24;False;13.47;2;3
R00829;U095;W1981;2024-01-24;True;4.29;1;0
R00830;U057;W0245;2024-02-17;False;10.81;2;3
R00831;U083;W1337;2024-02-09;False;15.34;1;0
R00832;U099;W1113;2024-04-21;True;4.98;1;0
R00833;U005;W0063;2024-03-09;True;4.37;1;0
R00834;U060;W1988;2024-04-05;True;4.59;1;0
R00835;U022;W0219;2024-03-10;False;12.76;2;3
R00836;U073;W0179;2024-03-07;True;4.71;2;3
R00837;U004;W1863;2024-01-24;False;14.18;2;2
R00838;U089;W0687;2024-04-24;True;6.18;2;2
R00839;U071;W1798;2024-01-28;False;12.23;1;0
R00840;U018;W1904;2024-04-29;False;12.81;1;0
R00841;U097;W1800;2024-02-12;True;3.45;1;0
R00842;U036;W1402;2024-02-21;True;6.98;1;0
R00843;U073;W0179;2024-03-13;True;6.96;3;6
R00844;U096;W0541;2024-01-29;True;6.49;1;0
R00845;U039;W0400;2024-03-09;False;6.34;1;0
R00846;U056;W1081;2024-01-21;True;2.2;3;7
R00847;U038;W0415;2024-04-14;True;3.94;2;2
R00848;U044;W0039;2024-01-21;False;7.93;1;0
R00849;U040;W1660;2024-03-28;False;16.04;1;0
R00850;U011;W0085;2024-02-19;True;3.53;1;0
R00851;U072;W1105;2024-04-09;True;10.49;2;1
R00852;U075;W1788;2024-01-02;True;5.95;1;0
R00853;U075;W1284;2024-02-01;False;10.07;1;0
R00854;U043;W0757;2024-04-05;False;7.98;4;11
R00855;U001;W1659;2024-03-23;False;9.22;2;1
R00856;U006;W1996;2024-02-09;False;13.29;2;2
R00857;U076;W1396;2024-02-09;True;3.64;2;2
R00858;U088;W1522;2024-01-12;True;5.07;3;6
R00859;U056;W1081;2024-02-02;True;4.34;4;12
R00860;U050;W1154;2024-01-24;True;11.6;2;1
R00861;U041;W1693;2024-01-13;True;3.75;1;0
R00862;U057;W0274;2024-02-04;True;7.05;3;5
R00863;U010;W0800;2024-05-17;False;9.12;4;12
R00864;U032;W1887;2024-03-16;False;8.1;2;1
R00865;U098;W0614;2024-04-26;False;10.03;1;0
R00866;U080;W1025;2024-02-20;True;4.25;2;3
R00867;U066;W1321;2024-04-23;True;4.53;2;2
R00868;U031;W1680;2024-01-09;True;6.29;1;0
R00869;U071;W0721;2024-01-22;True;5.58;1;0
R00870;U079;W1539;2024-03-16;True;6.6;3;7
R00871;U096;W0001;2024-03-06;False;10.54;1;0
R00872;U050;W0406;2024-02-21;False;15.86;1;0
R00873;U067;W0885;2024-03-06;False;15.22;1;0
R00874;U034;W0099;2024-03-20;False;15.98;2;2
R00875;U008;W1917;2024-01-24;False;15.9;3;6
R00876;U073;W0179;2024-03-27;True;8.04;4;14
R00877;U010;W1900;2024-02-11;True;8.17;1;0
R00878;U066;W0365;2024-02-22;False;7.93;1;0
R00879;U084;W0723;2024-02-05;True;7.62;1;0
R00880;U085;W1507;2024-04-09;False;14.59;1;0
R00881;U092;W1023;2024-02-02;False;15.62;1;0
R00882;U033;W1604;2024-04-16;True;8.2;3;5
R00883;U096;W1053;2024-04-05;True;1.54;3;7
R00884;U094;W1117;2024-01-29;True;6.15;3;6
R00885;U081;W0037;2024-04-03;True;10.19;1;0
R00886;U034;W1164;2024-04-14;False;15.08;1;0
R00887;U041;W1454;2024-03-18;True;4.66;1;0
R00888;U007;W1461;2024-01-31;True;9.33;3;5
R00889;U099;W0094;2024-04-11;True;9.92;1;0
R00890;U078;W0248;2024-01-26;True;6.17;1;0
R00891;U055;W0326;2024-02-01;True;6.33;1;0
R00892;U004;W1606;2024-04-19;False;13.01;2;1
R00893;U079;W0696;2024-04-22;True;4.54;3;5
R00894;U060;W1988;2024-04-08;False;8.27;2;3
R00895;U079;W1539;2024-03-28;True;5.34;4;12
R00896;U044;W1112;2024-04-27;True;4.72;1;0
R00897;U092;W1833;2024-04-11;False;19.51;2;1
R00898;U066;W0619;2024-02-04;False;9.57;1;0
R00899;U090;W0447;2024-01-15;True;3.36;2;3
R00900;U032;W0177;2024-03-02;True;3.26;1;0
R00901;U018;W1712;2024-01-19;True;4.57;1;0
R00902;U007;W1650;2024-03-29;False;17.21;1;0
R00903;U046;W1866;2024-04-27;True;6.58;1;0
R00904;U007;W1542;2024-03-09;True;4.24;1;0
R00905;U013;W0328;2024-03-08;True;6.98;1;0
R00906;U072;W0824;2024-01-31;True;8.33;1;0
R00907;U076;W1396;2024-02-14;False;6.36;3;5
R00908;U074;W1697;2024-03-11;False;9.89;1;0
R00909;U031;W1286;2024-01-21;False;10.79;4;10
R00910;U038;W0577;2024-02-17;True;2.58;1;0
R00911;U021;W0404;2024-03-17;False;10.71;1;0
R00912;U067;W1912;2024-03-09;True;11.81;2;2
R00913;U074;W1803;2024-03-30;False;9.44;1;0
R00914;U042;W1980;2024-01-02;True;5.01;1;0
R00915;U003;W1920;2024-03-28;False;17.1;1;0
R00916;U049;W0089;2024-02-09;True;4.77;1;0
R00917;U045;W1676;2024-03-07;True;8.73;1;0
R00918;U027;W0529;2024-02-13;False;14.18;2;3
R00919;U051;W0564;2024-02-21;False;9.7;1;0
R00920;U010;W1110;2024-02-29;True;8.73;2;1
R00921;U016;W1130;2024-01-05;False;16.22;2;1
R00922;U042;W0567;2024-01-09;False;5.24;2;3
R00923;U001;W1197;2024-04-27;True;7.49;2;1
R00924;U047;W1274;2024-04-06;True;4.67;1;0
R00925;U019;W1840;2024-04-02;True;2.07;1;0
R00926;U099;W0094;2024-04-12;False;12.87;2;1
R00927;U015;W1017;2024-03-14;True;2.1;4;11
R00928;U087;W1120;2024-01-30;False;11.14;1;0
R00929;U013;W0328;2024-03-11;False;9.09;2;3
R00930;U068;W1857;2024-01-17;True;2.5;1;0
R00931;U088;W0717;2024-04-24;True;5.62;1;0
R00932;U032;W0917;2024-03-18;True;2.6;1;0
R00933;U023;W1308;2024-04-13;True;5.99;1;0
R00934;U030;W0117;2024-04-12;True;3.79;1;0
R00935;U039;W0850;2024-02-04;True;5.94;4;10
R00936;U003;W0117;2024-02-02;False;12.7;1;0
R00937;U056;W1081;2024-02-29;True;5.96;5;27
R00938;U065;W1812;2024-03-06;False;8.83;1;0
R00939;U046;W1382;2024-02-03;False;11.14;1;0
R00940;U024;W1752;2024-01-11;True;6.23;3;6
R00941;U057;W0245;2024-02-24;True;4.75;3;7
R00942;U006;W1474;2024-02-29;True;10.08;1;0
R00943;U004;W0114;2024-02-20;True;3.85;1;0
R00944;U014;W1695;2024-04-17;True;4.92;3;5
R00945;U081;W0059;2024-04-26;True;5.29;2;2
R00946;U036;W0963;2024-04-09;False;17.18;1;0
R00947;U059;W1403;2024-01-07;True;6.73;1;0
R00948;U009;W1821;2024-03-28;True;4.78;2;1
R00949;U091;W0404;2024-03-18;False;12.85;3;5
R00950;U013;W0151;2024-01-22;True;7.19;1;0
R00951;U044;W1336;2024-04-10;True;5.78;1;0
R00952;U007;W1695;2024-02-19;False;9.95;1;0
R00953;U022;W1600;2024-03-15;True;5.89;1;0
R00954;U099;W1113;2024-04-22;True;2.73;2;1
R00955;U021;W0895;2024-02-03;False;12.25;1;0
R00956;U003;W0117;2024-02-05;False;8.84;2;3
R00957;U034;W1499;2024-04-19;False;19.9;2;1
R00958;U057;W1991;2024-03-24;False;12.02;1;0
R00959;U092;W0536;2024-04-07;True;9.03;1;0
R00960;U070;W1916;2024-02-23;True;5.37;2;3
R00961;U003;W0036;2024-03-22;False;13.95;1;0
R00962;U048;W1574;2024-02-22;True;6.71;1;0
R00963;U033;W0979;2024-03-22;False;17.05;1;0
R00964;U010;W0925;2024-01-29;False;10.44;1;0
R00965;U017;W1125;2024-02-29;True;9.78;1;0
R00966;U095;W0863;2024-01-01;False;19.37;1;0
R00967;U029;W1548;2024-02-09;False;11.1;1;0
R00968;U020;W1508;2024-02-23;True;6.82;1;0
R00969;U028;W1367;2024-02-10;True;2.78;1;0
R00970;U096;W0624;2024-04-12;False;12.14;1;0
R00971;U099;W1922;2024-02-21;False;10.37;1;0
R00972;U058;W1160;2024-03-05;True;5.33;1;0
R00973;U052;W0810;2024-04-27;True;7.65;1;0
R00974;U086;W0709;2024-03-23;True;5.82;4;10
R00975;U093;W0576;2024-02-22;True;5.88;2;1
R00976;U026;W0230;2024-01-29;True;7.12;1;0
R00977;U050;W0263;2024-04-10;False;12.65;1;0
R00978;U034;W0379;2024-03-23;True;8.16;2;1
R00979;U028;W0103;2024-02-22;True;5.77;1;0
R00980;U031;W0955;2024-02-14;True;5.44;2;1
R00981;U015;W0939;2024-03-30;True;5.65;3;6
R00982;U046;W0049;2024-02-23;True;7.04;2;1
R00983;U010;W1918;2024-01-15;False;7.65;1;0
R00984;U018;W1255;2024-01-15;True;7.19;2;1
R00985;U064;W0380;2024-03-04;True;4.2;1;0
R00986;U080;W0802;2024-04-01;True;4.34;1;0
R00987;U097;W0526;2024-02-09;True;2.28;1;0
R00988;U048;W0559;2024-02-27;True;8.45;1;0
R00989;U096;W1187;2024-03-18;True;3.81;1;0
R00990;U098;W1083;2024-04-14;True;5.07;1;0
R00991;U084;W0723;2024-02-08;True;2.82;2;3
R00992;U071;W0375;2024-04-05;True;3.51;3;5
R00993;U070;W1535;2024-01-17;True;6.18;2;3
R00994;U095;W0272;2024-04-25;True;5.44;1;0
R00995;U057;W1703;2024-03-01;False;16.18;5;18
